name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33610.nii.gz,0.9216,0.8747,0.8895,1.000,1.000,1.000
BRATS_33611.nii.gz,0.9181,0.8634,0.8438,1.000,1.000,1.000
BRATS_33612.nii.gz,0.9295,0.8721,0.8399,1.000,1.000,1.000
BRATS_33613.nii.gz,0.9407,0.8905,0.8732,1.000,1.000,1.000
BRATS_33614.nii.gz,0.9305,0.8841,0.8811,1.000,1.000,1.000
BRATS_33615.nii.gz,0.9340,0.8928,0.8596,1.000,1.000,1.000
BRATS_33616.nii.gz,0.9318,0.9012,0.8889,1.000,1.000,1.000
BRATS_33617.nii.gz,0.9207,0.8777,0.8608,1.000,1.000,1.000
BRATS_33618.nii.gz,0.9379,0.8848,0.8418,1.000,1.000,1.000
BRATS_33619.nii.gz,0.9232,0.8921,0.8492,1.000,1.000,1.000
BRATS_33768.nii.gz,0.9102,0.8523,0.8586,1.000,1.414,1.000
BRATS_33769.nii.gz,0.8979,0.8509,0.8839,1.414,2.000,1.000
BRATS_33770.nii.gz,0.8948,0.8501,0.8657,2.000,2.000,1.000
BRATS_33771.nii.gz,0.8921,0.8491,0.8739,2.000,2.059,1.000
BRATS_33772.nii.gz,0.8890,0.8393,0.8583,1.414,2.000,1.000
BRATS_33773.nii.gz,0.8833,0.8453,0.8886,2.000,2.000,1.000
BRATS_33774.nii.gz,0.8787,0.8492,0.9003,2.000,2.000,1.000
BRATS_33775.nii.gz,0.8641,0.8346,0.8940,2.000,2.236,1.000
BRATS_33776.nii.gz,0.9027,0.8795,0.8976,1.414,1.414,1.000
BRATS_33777.nii.gz,0.9123,0.8876,0.9059,1.000,1.000,1.000
BRATS_33778.nii.gz,0.9225,0.9002,0.8844,1.000,1.000,1.000
BRATS_33779.nii.gz,0.9036,0.8851,0.8945,1.000,1.000,1.000
BRATS_33780.nii.gz,0.9037,0.8888,0.8893,1.000,1.000,1.000
BRATS_33781.nii.gz,0.8889,0.8776,0.9294,1.414,1.414,1.000
BRATS_33782.nii.gz,0.8934,0.8912,0.9389,1.414,1.414,1.000
BRATS_33783.nii.gz,0.9000,0.8972,0.9215,1.000,1.000,1.000
BRATS_33784.nii.gz,0.8816,0.8758,0.8103,1.414,1.414,2.000
BRATS_33785.nii.gz,0.8754,0.8730,0.6927,1.414,1.414,4.472
BRATS_33786.nii.gz,0.8662,0.8662,0.8182,2.000,2.000,1.414
