name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33442.nii.gz,0.7869,0.7705,0.7739,3.162,3.606,2.000
BRATS_33443.nii.gz,0.7609,0.7511,0.8900,4.123,4.123,1.000
BRATS_33444.nii.gz,0.7810,0.7685,0.8414,4.243,4.243,1.000
BRATS_33445.nii.gz,0.7900,0.7818,0.7789,4.000,4.049,1.000
BRATS_33446.nii.gz,0.8122,0.8031,0.6341,3.162,3.162,3.000
BRATS_33447.nii.gz,0.7305,0.7352,0.0000,4.000,4.000,20.304
BRATS_33448.nii.gz,0.6883,0.6932,0.0000,7.007,6.708,373.129
BRATS_33449.nii.gz,0.8335,0.8354,1.0000,2.236,2.236,0.000
BRATS_33450.nii.gz,0.8534,0.8534,1.0000,2.828,2.828,0.000
BRATS_33451.nii.gz,0.7898,0.7916,1.0000,7.616,7.277,0.000
BRATS_33600.nii.gz,0.7221,0.7068,0.1250,3.000,3.000,3.273
BRATS_33601.nii.gz,0.7884,0.8244,0.8163,3.162,2.236,8.807
BRATS_33602.nii.gz,0.7520,0.7766,0.7500,3.000,2.236,10.639
BRATS_33603.nii.gz,0.7981,0.7823,0.8161,3.000,3.024,2.000
BRATS_33604.nii.gz,0.8719,0.8518,0.8471,1.414,1.414,2.236
BRATS_33605.nii.gz,0.8810,0.8404,0.8387,1.414,1.414,1.000
BRATS_33606.nii.gz,0.9023,0.8564,0.8667,1.000,1.414,1.000
BRATS_33607.nii.gz,0.9244,0.8776,0.8467,1.000,1.000,1.000
BRATS_33608.nii.gz,0.9295,0.8686,0.8889,1.000,1.000,1.000
BRATS_33609.nii.gz,0.9241,0.8719,0.8563,1.000,1.000,1.000
BRATS_33610.nii.gz,0.9084,0.8551,0.8839,1.000,1.414,1.000
BRATS_33611.nii.gz,0.9079,0.8504,0.8421,1.000,1.414,1.000
BRATS_33612.nii.gz,0.9238,0.8652,0.8290,1.000,1.000,1.000
BRATS_33613.nii.gz,0.9204,0.8681,0.8634,1.000,1.000,1.000
BRATS_33614.nii.gz,0.9291,0.8838,0.8879,1.000,1.000,1.000
BRATS_33615.nii.gz,0.9344,0.8935,0.8640,1.000,1.000,1.000
BRATS_33616.nii.gz,0.9108,0.8870,0.9078,1.000,1.000,1.000
BRATS_33617.nii.gz,0.9041,0.8724,0.8650,1.000,1.000,1.000
BRATS_33618.nii.gz,0.9242,0.8738,0.8627,1.000,1.000,1.000
BRATS_33619.nii.gz,0.9217,0.8917,0.8963,1.000,1.000,1.000
BRATS_33768.nii.gz,0.9085,0.8555,0.8639,1.000,1.414,1.000
BRATS_33769.nii.gz,0.9005,0.8570,0.8872,2.000,2.000,1.000
BRATS_33770.nii.gz,0.8813,0.8329,0.8620,2.236,2.828,1.000
BRATS_33771.nii.gz,0.8859,0.8435,0.8876,2.236,2.837,1.000
