name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33603.nii.gz,0.8421,0.8043,0.8261,3.606,3.606,2.000
BRATS_33604.nii.gz,0.8891,0.8579,0.8614,1.145,1.414,1.000
BRATS_33605.nii.gz,0.8853,0.8406,0.8454,1.414,1.414,1.000
BRATS_33606.nii.gz,0.9032,0.8500,0.8491,1.000,1.414,1.000
BRATS_33607.nii.gz,0.9202,0.8551,0.8188,1.000,1.000,1.000
BRATS_33608.nii.gz,0.9308,0.8678,0.8588,1.000,1.000,1.000
BRATS_33609.nii.gz,0.9076,0.8464,0.8490,1.000,1.414,1.000
BRATS_33610.nii.gz,0.9010,0.8445,0.8722,1.000,1.414,1.000
BRATS_33611.nii.gz,0.9048,0.8430,0.8289,1.000,1.414,1.000
BRATS_33612.nii.gz,0.9082,0.8431,0.8203,1.000,1.000,1.000
BRATS_33613.nii.gz,0.9196,0.8657,0.8372,1.000,1.000,1.000
BRATS_33614.nii.gz,0.9124,0.8619,0.8539,1.000,1.000,1.000
BRATS_33615.nii.gz,0.9118,0.8674,0.8715,1.000,1.000,1.000
BRATS_33616.nii.gz,0.9078,0.8785,0.8958,1.000,1.000,1.000
BRATS_33617.nii.gz,0.9000,0.8593,0.8675,1.000,1.414,1.000
BRATS_33618.nii.gz,0.9057,0.8439,0.8375,1.000,1.414,1.000
BRATS_33619.nii.gz,0.9232,0.8862,0.8770,1.000,1.000,1.000
BRATS_33768.nii.gz,0.9104,0.8615,0.8765,1.000,1.414,1.000
BRATS_33769.nii.gz,0.8898,0.8463,0.8985,2.000,2.000,1.000
BRATS_33770.nii.gz,0.8941,0.8508,0.8764,2.000,2.236,1.000
BRATS_33771.nii.gz,0.8884,0.8464,0.8804,2.000,2.236,1.000
BRATS_33772.nii.gz,0.8819,0.8312,0.8741,2.000,2.236,1.000
BRATS_33773.nii.gz,0.8726,0.8334,0.8913,2.000,2.236,1.000
BRATS_33774.nii.gz,0.8609,0.8291,0.9046,2.236,2.236,1.000
BRATS_33775.nii.gz,0.8563,0.8260,0.9069,2.236,2.236,1.000
BRATS_33776.nii.gz,0.8946,0.8674,0.8969,1.414,1.414,1.000
BRATS_33777.nii.gz,0.9140,0.8846,0.8885,1.000,1.000,1.000
BRATS_33778.nii.gz,0.9260,0.9023,0.8923,1.000,1.000,1.000
BRATS_33779.nii.gz,0.9102,0.8916,0.9048,1.000,1.000,1.000
BRATS_33780.nii.gz,0.8939,0.8768,0.8918,1.000,1.414,1.000
BRATS_33781.nii.gz,0.8888,0.8774,0.9192,1.414,1.414,1.000
BRATS_33782.nii.gz,0.8920,0.8898,0.9412,1.414,1.414,1.000
BRATS_33783.nii.gz,0.8658,0.8623,0.9137,2.000,2.000,1.000
BRATS_33784.nii.gz,0.7811,0.7736,0.8165,2.236,2.532,2.059
BRATS_33785.nii.gz,0.7570,0.7532,0.7136,2.443,2.591,4.171
BRATS_33786.nii.gz,0.7974,0.7974,0.7273,2.828,2.828,2.212
BRATS_33787.nii.gz,0.8304,0.8304,0.5789,2.000,2.000,2.871
BRATS_33936.nii.gz,0.8526,0.6309,0.6730,3.162,4.472,5.000
BRATS_33937.nii.gz,0.8547,0.6507,0.6803,3.000,4.000,4.243
BRATS_33938.nii.gz,0.8488,0.7261,0.6815,3.000,3.606,5.831
BRATS_33939.nii.gz,0.8522,0.7294,0.7002,2.828,3.162,6.000
BRATS_33940.nii.gz,0.8335,0.7161,0.6916,3.000,3.606,7.211
BRATS_33941.nii.gz,0.8213,0.7062,0.7380,3.000,3.162,4.472
BRATS_33942.nii.gz,0.8460,0.7054,0.7500,2.236,3.162,4.472
BRATS_33943.nii.gz,0.8270,0.6928,0.7401,3.000,3.561,4.000
BRATS_33944.nii.gz,0.7613,0.6482,0.7245,4.472,5.000,5.000
BRATS_33945.nii.gz,0.7596,0.6206,0.6947,5.000,6.000,5.385
BRATS_33946.nii.gz,0.7445,0.5685,0.6692,6.000,7.263,5.000
BRATS_33947.nii.gz,0.7431,0.5710,0.6608,8.544,8.602,3.162
BRATS_33948.nii.gz,0.7982,0.5699,0.7085,5.616,7.011,2.828
BRATS_33949.nii.gz,0.7875,0.5619,0.6829,6.008,8.016,3.162
BRATS_33950.nii.gz,0.7729,0.5703,0.7190,6.228,8.062,2.236
BRATS_33951.nii.gz,0.7665,0.5785,0.7418,6.325,8.000,3.000
BRATS_33952.nii.gz,0.7221,0.5527,0.7287,7.071,9.000,9.016
BRATS_33953.nii.gz,0.7715,0.5590,0.7518,5.099,6.325,6.464
BRATS_33954.nii.gz,0.8363,0.6125,0.7950,4.123,6.083,5.385
BRATS_33955.nii.gz,0.8236,0.5519,0.8023,3.162,6.403,5.430
BRATS_34104.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34105.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34106.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34107.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34108.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34109.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34110.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34111.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34112.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34113.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34114.nii.gz,0.0000,0.0000,1.0000,39.034,39.034,0.000
BRATS_34115.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34116.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34117.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34118.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34119.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34120.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34121.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34122.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34123.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34272.nii.gz,0.7824,0.6602,0.8961,5.882,7.616,1.000
BRATS_34273.nii.gz,0.7955,0.6702,0.9037,4.243,5.657,1.000
BRATS_34274.nii.gz,0.8017,0.6856,0.9269,4.123,5.657,1.000
BRATS_34275.nii.gz,0.8129,0.6795,0.9213,4.243,9.970,1.000
BRATS_34276.nii.gz,0.8161,0.6777,0.9013,5.000,10.375,1.000
BRATS_34277.nii.gz,0.8125,0.6566,0.8903,5.000,9.859,1.000
BRATS_34278.nii.gz,0.7988,0.6599,0.8852,4.000,5.643,1.000
BRATS_34279.nii.gz,0.8034,0.6797,0.8983,3.606,4.472,1.000
BRATS_34280.nii.gz,0.8032,0.6900,0.9040,3.317,4.123,1.000
BRATS_34281.nii.gz,0.7869,0.6738,0.8929,4.000,4.472,1.000
BRATS_34282.nii.gz,0.7787,0.6779,0.8866,5.657,8.154,4.243
BRATS_34283.nii.gz,0.7825,0.6751,0.8740,6.288,8.773,5.000
BRATS_34284.nii.gz,0.7886,0.6843,0.8666,5.831,8.062,5.000
BRATS_34285.nii.gz,0.8085,0.7255,0.8776,5.099,7.211,3.184
BRATS_34286.nii.gz,0.8446,0.7744,0.8918,3.162,3.606,1.000
BRATS_34287.nii.gz,0.8450,0.7745,0.8907,3.000,3.162,1.000
BRATS_34288.nii.gz,0.8349,0.7629,0.8889,4.894,6.781,1.414
BRATS_34289.nii.gz,0.8331,0.7557,0.8796,4.472,4.472,1.000
BRATS_34290.nii.gz,0.8271,0.7484,0.8755,4.123,4.000,1.000
BRATS_34291.nii.gz,0.8271,0.7514,0.8840,4.000,4.000,1.000
