name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33283.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33432.nii.gz,0.8661,0.7766,0.8364,2.236,3.049,1.000
BRATS_33433.nii.gz,0.9234,0.8301,0.8045,1.000,1.414,1.414
BRATS_33434.nii.gz,0.9094,0.7972,0.7169,1.414,2.236,2.000
BRATS_33435.nii.gz,0.8872,0.7753,0.6810,2.236,3.000,2.828
BRATS_33436.nii.gz,0.8698,0.7812,0.6895,2.236,3.000,2.236
BRATS_33437.nii.gz,0.8760,0.7672,0.7680,2.236,3.000,1.824
BRATS_33438.nii.gz,0.8717,0.7661,0.7085,2.236,3.162,4.243
BRATS_33439.nii.gz,0.8665,0.7503,0.7488,2.000,3.000,5.657
BRATS_33440.nii.gz,0.8330,0.7850,0.7378,2.236,2.828,9.039
BRATS_33441.nii.gz,0.8104,0.7869,0.8095,3.000,3.000,10.000
BRATS_33442.nii.gz,0.7851,0.7645,0.7692,3.606,3.606,2.000
BRATS_33443.nii.gz,0.7771,0.7676,0.8491,4.000,4.000,1.414
BRATS_33444.nii.gz,0.7619,0.7508,0.8472,4.630,5.000,1.000
BRATS_33445.nii.gz,0.7846,0.7765,0.8000,4.472,4.472,1.000
BRATS_33446.nii.gz,0.7884,0.7793,0.0000,4.000,4.000,373.129
BRATS_33447.nii.gz,0.7996,0.8004,0.0000,3.606,3.606,373.129
BRATS_33448.nii.gz,0.7439,0.7439,0.0000,5.000,5.000,373.129
BRATS_33449.nii.gz,0.8195,0.8195,1.0000,3.000,3.000,0.000
BRATS_33450.nii.gz,0.8763,0.8763,1.0000,1.000,1.000,0.000
BRATS_33451.nii.gz,0.8561,0.8561,1.0000,2.000,2.000,0.000
BRATS_33600.nii.gz,0.7707,0.7461,0.7500,2.236,2.828,2.051
BRATS_33601.nii.gz,0.7737,0.7861,0.7547,2.236,2.000,8.739
BRATS_33602.nii.gz,0.6704,0.6988,0.7586,3.606,3.162,10.162
BRATS_33603.nii.gz,0.7791,0.7369,0.8432,2.828,3.000,1.414
BRATS_33604.nii.gz,0.8798,0.8418,0.8635,1.414,2.000,1.000
BRATS_33605.nii.gz,0.8865,0.8385,0.8372,1.414,2.000,1.000
BRATS_33606.nii.gz,0.9076,0.8477,0.8592,1.000,1.414,1.000
BRATS_33607.nii.gz,0.9172,0.8575,0.8403,1.000,1.000,1.000
BRATS_33608.nii.gz,0.9268,0.8641,0.8815,1.000,1.000,1.000
BRATS_33609.nii.gz,0.9186,0.8577,0.8743,1.000,1.414,1.000
BRATS_33610.nii.gz,0.9110,0.8544,0.8920,1.000,1.414,1.000
BRATS_33611.nii.gz,0.9152,0.8554,0.8430,1.000,1.000,1.000
BRATS_33612.nii.gz,0.9105,0.8430,0.8377,1.000,1.414,1.000
BRATS_33613.nii.gz,0.9112,0.8512,0.8683,1.000,1.000,1.000
BRATS_33614.nii.gz,0.9182,0.8619,0.8736,1.000,1.000,1.000
BRATS_33615.nii.gz,0.9181,0.8733,0.8541,1.000,1.000,1.000
BRATS_33616.nii.gz,0.9139,0.8834,0.8953,1.000,1.000,1.000
BRATS_33617.nii.gz,0.9124,0.8696,0.8668,1.000,1.000,1.000
BRATS_33618.nii.gz,0.9269,0.8718,0.8599,1.000,1.000,1.000
BRATS_33619.nii.gz,0.9230,0.8965,0.9038,1.000,1.000,1.000
BRATS_33768.nii.gz,0.9198,0.8684,0.8680,1.000,1.000,1.000
BRATS_33769.nii.gz,0.8915,0.8453,0.8923,2.000,2.000,1.000
BRATS_33770.nii.gz,0.8854,0.8415,0.8736,2.000,2.000,1.000
