name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33276.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33277.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33278.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33279.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33280.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33281.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33282.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33283.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33432.nii.gz,0.8900,0.7949,0.8245,2.236,3.000,1.414
BRATS_33433.nii.gz,0.9181,0.8105,0.8094,1.414,2.236,1.414
BRATS_33434.nii.gz,0.9078,0.7710,0.7011,2.000,3.000,2.236
BRATS_33435.nii.gz,0.8719,0.7439,0.6817,4.243,5.099,3.606
BRATS_33436.nii.gz,0.8645,0.7633,0.7441,4.472,5.099,2.236
BRATS_33437.nii.gz,0.8783,0.7685,0.7804,4.000,5.000,2.000
BRATS_33438.nii.gz,0.8623,0.7570,0.7308,4.123,5.099,4.117
BRATS_33439.nii.gz,0.8525,0.7394,0.7640,4.000,5.000,8.071
BRATS_33440.nii.gz,0.8097,0.7648,0.7139,4.123,4.472,13.033
BRATS_33441.nii.gz,0.8042,0.7805,0.7965,5.000,5.000,15.887
BRATS_33442.nii.gz,0.7890,0.7660,0.7428,5.099,5.385,3.000
BRATS_33443.nii.gz,0.7840,0.7756,0.7961,5.657,5.822,2.236
BRATS_33444.nii.gz,0.7442,0.7344,0.8079,7.280,7.280,2.000
BRATS_33445.nii.gz,0.7728,0.7647,0.7623,7.616,7.616,2.000
BRATS_33446.nii.gz,0.8087,0.7971,0.6957,6.083,6.119,2.236
BRATS_33447.nii.gz,0.8447,0.8453,0.0000,4.000,3.625,24.882
BRATS_33448.nii.gz,0.8166,0.8201,0.0000,6.083,6.083,373.129
BRATS_33449.nii.gz,0.8506,0.8513,1.0000,5.000,5.000,0.000
BRATS_33450.nii.gz,0.8864,0.8868,1.0000,2.000,2.000,0.000
BRATS_33451.nii.gz,0.8912,0.8911,1.0000,1.414,1.414,0.000
BRATS_33600.nii.gz,0.8186,0.7811,0.8000,3.000,4.000,3.606
BRATS_33601.nii.gz,0.7968,0.7822,0.7846,3.606,4.000,12.329
BRATS_33602.nii.gz,0.7812,0.7618,0.7582,3.606,4.000,11.397
BRATS_33603.nii.gz,0.8112,0.7889,0.8544,4.049,4.243,1.000
BRATS_33604.nii.gz,0.8966,0.8665,0.8818,1.414,2.000,1.000
BRATS_33605.nii.gz,0.8958,0.8615,0.8542,1.414,2.000,1.000
BRATS_33606.nii.gz,0.8998,0.8474,0.8591,1.414,2.000,1.000
BRATS_33607.nii.gz,0.9116,0.8529,0.8682,1.000,2.000,1.000
BRATS_33608.nii.gz,0.9221,0.8633,0.8621,1.000,1.414,1.000
BRATS_33609.nii.gz,0.9099,0.8496,0.8634,1.000,2.000,1.000
BRATS_33610.nii.gz,0.9047,0.8520,0.8770,1.414,2.000,1.000
BRATS_33611.nii.gz,0.9011,0.8400,0.8549,1.414,2.000,1.000
BRATS_33612.nii.gz,0.9043,0.8426,0.8660,1.414,2.000,1.000
BRATS_33613.nii.gz,0.9031,0.8467,0.8748,1.414,2.000,1.000
BRATS_33614.nii.gz,0.9198,0.8681,0.8558,1.000,1.290,1.000
BRATS_33615.nii.gz,0.9316,0.8896,0.8559,1.000,1.000,1.000
BRATS_33616.nii.gz,0.9307,0.8984,0.8950,1.000,1.000,1.000
BRATS_33617.nii.gz,0.9191,0.8832,0.8797,1.000,1.000,1.000
BRATS_33618.nii.gz,0.9197,0.8662,0.8579,1.000,1.414,1.000
BRATS_33619.nii.gz,0.9084,0.8719,0.8772,1.000,1.414,1.000
BRATS_33768.nii.gz,0.8996,0.8326,0.8463,2.000,2.828,1.000
BRATS_33769.nii.gz,0.8793,0.8213,0.8745,3.000,3.606,1.000
BRATS_33770.nii.gz,0.8936,0.8474,0.8696,3.000,3.606,1.000
BRATS_33771.nii.gz,0.8903,0.8466,0.8787,2.828,3.162,1.000
BRATS_33772.nii.gz,0.8743,0.8291,0.8743,3.162,3.606,1.000
BRATS_33773.nii.gz,0.8687,0.8353,0.8906,3.162,3.606,1.000
BRATS_33774.nii.gz,0.8899,0.8650,0.9123,2.828,3.000,1.000
BRATS_33775.nii.gz,0.8584,0.8285,0.9093,5.000,5.385,1.000
BRATS_33776.nii.gz,0.8876,0.8629,0.9134,2.236,2.828,1.000
BRATS_33777.nii.gz,0.8991,0.8726,0.9092,2.000,2.236,1.000
BRATS_33778.nii.gz,0.9148,0.8888,0.8957,1.000,1.414,1.000
BRATS_33779.nii.gz,0.8997,0.8786,0.9140,1.414,2.000,1.000
BRATS_33780.nii.gz,0.8959,0.8768,0.8975,2.000,2.000,1.000
BRATS_33781.nii.gz,0.8876,0.8760,0.9334,2.000,2.000,1.000
BRATS_33782.nii.gz,0.9006,0.8984,0.9467,2.000,2.000,1.000
BRATS_33783.nii.gz,0.8997,0.8957,0.9399,2.000,2.000,1.000
BRATS_33784.nii.gz,0.8745,0.8673,0.8281,2.828,2.828,2.828
BRATS_33785.nii.gz,0.8754,0.8717,0.6749,2.000,2.000,6.632
BRATS_33786.nii.gz,0.8515,0.8510,0.7389,3.000,3.000,3.000
BRATS_33787.nii.gz,0.8399,0.8394,0.6032,3.606,3.606,3.097
BRATS_33936.nii.gz,0.7667,0.6374,0.6221,10.296,11.000,10.440
BRATS_33937.nii.gz,0.7749,0.6544,0.6467,11.045,12.000,11.000
BRATS_33938.nii.gz,0.7124,0.6756,0.6299,12.530,13.038,11.180
BRATS_33939.nii.gz,0.7999,0.7150,0.7074,7.211,8.062,9.055
BRATS_33940.nii.gz,0.7905,0.7024,0.7119,9.220,10.000,9.000
BRATS_33941.nii.gz,0.7425,0.6875,0.7607,10.000,9.899,7.280
BRATS_33942.nii.gz,0.7166,0.6631,0.8010,14.000,14.142,7.000
BRATS_33943.nii.gz,0.7307,0.6851,0.7975,13.342,12.649,5.831
BRATS_33944.nii.gz,0.7666,0.7427,0.8030,10.000,8.000,5.000
BRATS_33945.nii.gz,0.7824,0.7144,0.7551,8.000,8.485,5.000
BRATS_33946.nii.gz,0.7406,0.6356,0.7083,10.000,12.981,5.831
BRATS_33947.nii.gz,0.7953,0.6412,0.6685,7.616,10.440,5.385
BRATS_33948.nii.gz,0.8180,0.6190,0.6886,6.708,8.602,5.385
BRATS_33949.nii.gz,0.8688,0.6911,0.6982,3.162,5.000,4.472
BRATS_33950.nii.gz,0.8842,0.7182,0.7514,3.000,5.000,3.162
BRATS_33951.nii.gz,0.8134,0.6504,0.6878,5.000,7.000,5.000
BRATS_33952.nii.gz,0.8475,0.6954,0.7623,4.243,7.000,3.162
